s1	s6	s0
AHN	2013-12-09	32
AHN	2013-12-10	24
AHN	2013-12-11	20
AHN	2013-12-12	24
AHN	2013-12-13	30
AHN	2013-12-14	30
AHN	2013-12-15	32
AHN	2013-12-16	30
AHN	2013-12-17	26
AHN	2013-12-18	20
AHN	2013-12-19	12
AHN	2013-12-20	32
AHN	2013-12-21	22
AHN	2013-12-22	30
AHN	2013-12-23	24
AHN	2013-12-24	28
AHN	2013-12-25	28
AHN	2013-12-26	24
AHN	2013-12-27	24
AHN	2013-12-28	20
AHN	2013-12-29	40
AHN	2013-12-30	24
AHN	2013-12-31	34
AHN	2014-01-01	24
AHN	2014-01-02	34
AHN	2014-01-03	38
AHN	2014-01-04	26
AHN	2014-01-05	38
AHN	2014-01-06	52
AHN	2014-01-07	46
AHN	2014-01-08	30
AHN	2014-01-09	24
AHN	2014-01-10	38
AHN	2014-01-11	42
AHN	2014-01-12	46
AHN	2014-01-13	28
AHN	2014-01-14	24
AHN	2014-01-15	30
AHN	2014-01-16	42
AHN	2014-01-17	24
AHN	2014-01-18	34
AHN	2014-01-19	34
AHN	2014-01-20	38
AHN	2014-01-21	20
AHN	2014-01-22	34
AHN	2014-01-23	34
AHN	2014-01-24	22
AHN	2014-01-25	36
AHN	2014-01-26	28
AHN	2014-01-27	22
AHN	2014-01-28	30
AHN	2014-01-29	24
AHN	2014-01-30	22
AHN	2014-01-31	20
AHN	2014-02-01	36
AHN	2014-02-02	40
AHN	2014-02-03	42
AHN	2014-02-04	20
AHN	2014-02-05	24
AHN	2014-02-06	26
AHN	2014-02-07	16
AHN	2014-02-08	26
AHN	2014-02-09	18
AHN	2014-02-10	18
AHN	2014-02-11	22
AHN	2014-02-12	24
AHN	2014-02-13	26
AHN	2014-02-14	18
AHN	2014-02-15	26
AHN	2014-02-16	22
AHN	2014-02-17	32
AHN	2014-02-18	26
AHN	2014-02-19	22
AHN	2014-02-20	22
AHN	2014-02-21	42
AHN	2014-02-22	20
AHN	2014-02-23	28
AHN	2014-02-24	30
AHN	2014-02-25	28
AHN	2014-02-26	24
AHN	2014-02-27	26
AHN	2014-02-28	32
AHN	2014-03-01	22
AHN	2014-03-02	24
AHN	2014-03-03	26
AHN	2014-03-04	28
AHN	2014-03-05	24
AHN	2014-03-06	34
AHN	2014-03-07	40
AHN	2014-03-08	34
AHN	2014-03-09	26
AHN	2014-03-10	28
AHN	2014-03-11	34
AHN	2014-03-12	12
AHN	2014-03-13	32
AHN	2014-03-14	20
AHN	2014-03-15	14
AHN	2014-03-16	32
AHN	2014-03-17	34
AHN	2014-03-18	34
AHN	2014-03-19	32
AHN	2014-03-20	34
AHN	2014-03-21	46
AHN	2014-03-22	34
AHN	2014-03-23	42
AHN	2014-03-24	46
AHN	2014-03-25	38
AHN	2014-03-26	26
AHN	2014-03-27	42
AHN	2014-03-28	24
AHN	2014-03-29	26
AHN	2014-03-30	52
AHN	2014-03-31	38
AHN	2014-04-01	34
AHN	2014-04-02	34
AHN	2014-04-03	34
AHN	2014-04-04	22
AHN	2014-04-05	22
AHN	2014-04-06	30
AHN	2014-04-07	42
AHN	2014-04-08	44
AHN	2014-04-09	40
AHN	2014-04-10	30
AHN	2014-04-11	44
AHN	2014-04-12	28
AHN	2014-04-13	38
AHN	2014-04-14	24
AHN	2014-04-15	18
AHN	2014-04-16	32
AHN	2014-04-17	28
AHN	2014-04-18	34
AHN	2014-04-19	26
AHN	2014-04-20	22
AHN	2014-04-21	28
AHN	2014-04-22	20
AHN	2014-04-23	36
AHN	2014-04-24	22
AHN	2014-04-25	14
AHN	2014-04-26	32
AHN	2014-04-27	28
AHN	2014-04-28	20
AHN	2014-04-29	18
AHN	2014-04-30	34
AHN	2014-05-01	30
AHN	2014-05-02	24
AHN	2014-05-03	32
AHN	2014-05-04	24
AHN	2014-05-05	20
AHN	2014-05-06	24
AHN	2014-05-07	24
AHN	2014-05-08	16
AHN	2014-05-09	24
AHN	2014-05-10	16
AHN	2014-05-11	18
AHN	2014-05-12	28
AHN	2014-05-13	24
AHN	2014-05-14	18
AHN	2014-05-15	14
AHN	2014-05-16	22
AHN	2014-05-17	20
AHN	2014-05-18	24
AHN	2014-05-19	22
AHN	2014-05-20	22
AHN	2014-05-21	22
AHN	2014-05-22	28
AHN	2014-05-23	24
AHN	2014-05-24	16
AHN	2014-05-25	6
AHN	2014-05-26	26
AHN	2014-05-27	16
AHN	2014-05-28	12
AHN	2014-05-29	28
AHN	2014-05-30	20
AHN	2014-05-31	28
AHN	2014-06-01	24
AHN	2014-06-02	20
AHN	2014-06-03	32
AHN	2014-06-04	18
AHN	2014-06-05	18
AHN	2014-06-06	28
AHN	2014-06-07	20
AHN	2014-06-08	20
AHN	2014-06-09	22
AHN	2014-06-10	38
AHN	2014-06-11	33
AHN	2014-06-12	33
AHN	2014-06-13	36
AHN	2014-06-14	27
AHN	2014-06-15	27
AHN	2014-06-16	33
AHN	2014-06-17	45
AHN	2014-06-18	18
AHN	2014-06-19	16
AHN	2014-06-20	10
AHN	2014-06-21	28
AHN	2014-06-22	24
AHN	2014-06-23	24
AHN	2014-06-24	16
AHN	2014-06-25	8
AHN	2014-06-26	18
AHN	2014-06-27	18
AHN	2014-06-28	18
AHN	2014-06-29	20
AHN	2014-06-30	28
AHN	2014-07-01	22
AHN	2014-07-02	12
AHN	2014-07-03	30
AHN	2014-07-04	32
AHN	2014-07-05	22
AHN	2014-07-06	20
AHN	2014-07-07	22
AHN	2014-07-08	18
AHN	2014-07-09	18
AHN	2014-07-10	24
AHN	2014-07-11	10
AHN	2014-07-12	16
AHN	2014-07-13	16
AHN	2014-07-14	16
AHN	2014-07-15	18
AHN	2014-07-16	22
AHN	2014-07-17	18
AHN	2014-07-18	14
AHN	2014-07-19	10
AHN	2014-07-20	26
AHN	2014-07-21	14
AHN	2014-07-22	28
AHN	2014-07-23	20
AHN	2014-07-24	22
AHN	2014-07-25	30
AHN	2014-07-26	10
AHN	2014-07-27	14
AHN	2014-07-28	26
AHN	2014-07-29	18
AHN	2014-07-30	8
AHN	2014-07-31	8
AHN	2014-08-01	10
AHN	2014-08-02	14
AHN	2014-08-03	14
AHN	2014-08-04	28
AHN	2014-08-05	20
AHN	2014-08-06	10
AHN	2014-08-07	20
AHN	2014-08-08	18
AHN	2014-08-09	10
AHN	2014-08-10	18
AHN	2014-08-11	12
AHN	2014-08-12	16
AHN	2014-08-13	14
AHN	2014-08-14	16
AHN	2014-08-15	14
AHN	2014-08-16	2
AHN	2014-08-17	16
AHN	2014-08-18	14
AHN	2014-08-19	12
AHN	2014-08-20	8
AHN	2014-08-21	10
AHN	2014-08-22	24
AHN	2014-08-23	14
AHN	2014-08-24	16
AHN	2014-08-25	10
AHN	2014-08-26	20
AHN	2014-08-27	22
AHN	2014-08-28	34
AHN	2014-08-29	10
AHN	2014-08-30	14
AHN	2014-08-31	14
AHN	2014-09-01	16
AHN	2014-09-02	18
AHN	2014-09-03	18
AHN	2014-09-04	14
AHN	2014-09-05	16
AHN	2014-09-06	10
AHN	2014-09-07	34
AHN	2014-09-08	22
AHN	2014-09-09	10
AHN	2014-09-10	18
AHN	2014-09-11	14
AHN	2014-09-12	22
AHN	2014-09-13	14
AHN	2014-09-14	18
AHN	2014-09-15	14
AHN	2014-09-16	20
AHN	2014-09-17	18
AHN	2014-09-18	16
AHN	2014-09-19	28
AHN	2014-09-20	20
AHN	2014-09-21	16
AHN	2014-09-22	16
AHN	2014-09-23	34
AHN	2014-09-24	18
AHN	2014-09-25	30
AHN	2014-09-26	36
AHN	2014-09-27	18
AHN	2014-09-28	14
AHN	2014-09-29	26
AHN	2014-09-30	22
AHN	2014-10-01	18
AHN	2014-10-02	26
AHN	2014-10-03	28
AHN	2014-10-04	18
AHN	2014-10-05	22
AHN	2014-10-06	20
AHN	2014-10-07	32
AHN	2014-10-08	4
AHN	2014-10-09	28
AHN	2014-10-10	20
AHN	2014-10-11	20
AHN	2014-10-12	12
AHN	2014-10-13	12
AHN	2014-10-14	28
AHN	2014-10-15	14
AHN	2014-10-16	26
AHN	2014-10-17	18
AHN	2014-10-18	28
AHN	2014-10-19	16
AHN	2014-10-20	24
AHN	2014-10-21	34
AHN	2014-10-22	22
AHN	2014-10-23	14
AHN	2014-10-24	20
AHN	2014-10-25	20
AHN	2014-10-26	12
AHN	2014-10-27	28
AHN	2014-10-28	24
AHN	2014-10-29	12
AHN	2014-10-30	22
AHN	2014-10-31	12
AHN	2014-11-01	10
AHN	2014-11-02	20
AHN	2014-11-03	24
AHN	2014-11-04	20
AHN	2014-11-05	28
AHN	2014-11-06	16
AHN	2014-11-07	14
AHN	2014-11-08	12
AHN	2014-11-09	20
AHN	2014-11-10	20
AHN	2014-11-11	12
AHN	2014-11-12	18
AHN	2014-11-13	16
AHN	2014-11-14	14
AHN	2014-11-15	20
AHN	2014-11-16	32
AHN	2014-11-17	22
AHN	2014-11-18	18
AHN	2014-11-19	22
AHN	2014-11-20	16
AHN	2014-11-21	16
AHN	2014-11-22	24
AHN	2014-11-23	20
AHN	2014-11-24	38
AHN	2014-11-25	22
AHN	2014-11-26	20
AHN	2014-11-27	20
AHN	2014-11-28	20
AHN	2014-11-29	14
AHN	2014-11-30	16
AHN	2014-12-01	18
AHN	2014-12-02	14
AHN	2014-12-03	20
AHN	2014-12-04	20
AHN	2014-12-05	26
AHN	2014-12-06	24
AHN	2014-12-07	20
AHN	2014-12-08	34
AHN	2014-12-09	26
AHN	2014-12-10	32
AHN	2014-12-11	28
AHN	2014-12-12	26
AHN	2014-12-13	16
AHN	2014-12-14	38
AHN	2014-12-15	26
AHN	2014-12-16	20
AHN	2014-12-17	16
AHN	2014-12-18	36
AHN	2014-12-19	36
AHN	2014-12-20	36
AHN	2014-12-21	32
AHN	2014-12-22	20
AHN	2014-12-23	44
AHN	2014-12-24	32
AHN	2014-12-25	24
AHN	2014-12-26	26
AHN	2014-12-27	20
AHN	2014-12-28	34
AHN	2014-12-29	26
AHN	2014-12-30	40
AHN	2014-12-31	24
AHN	2015-01-01	32
AHN	2015-01-02	28
AHN	2015-01-03	18
AHN	2015-01-04	38
AHN	2015-01-05	48
AHN	2015-01-06	24
AHN	2015-01-07	36
AHN	2015-01-08	36
AHN	2015-01-09	51
AHN	2015-01-10	54
AHN	2015-01-11	48
AHN	2015-01-12	57
AHN	2015-01-13	36
AHN	2015-01-14	24
AHN	2015-01-15	51
AHN	2015-01-16	48
AHN	2015-01-17	54
AHN	2015-01-18	42
AHN	2015-01-19	39
AHN	2015-01-20	66
AHN	2015-01-21	51
AHN	2015-01-22	24
AHN	2015-01-23	38
AHN	2015-01-24	22
AHN	2015-01-25	32
AHN	2015-01-26	42
AHN	2015-01-27	26
AHN	2015-01-28	20
AHN	2015-01-29	33
AHN	2015-01-30	57
AHN	2015-01-31	63
AHN	2015-02-01	48
AHN	2015-02-02	39
AHN	2015-02-03	33
AHN	2015-02-04	33
AHN	2015-02-05	57
AHN	2015-02-06	24
AHN	2015-02-07	42
AHN	2015-02-08	24
AHN	2015-02-09	45
AHN	2015-02-10	78
AHN	2015-02-11	36
AHN	2015-02-12	54
AHN	2015-02-13	39
AHN	2015-02-14	33
AHN	2015-02-15	42
AHN	2015-02-16	48
AHN	2015-02-17	42
AHN	2015-02-18	24
AHN	2015-02-19	18
AHN	2015-02-20	16
AHN	2015-02-21	34
AHN	2015-02-22	30
AHN	2015-02-23	26
AHN	2015-02-24	26
AHN	2015-02-25	32
AHN	2015-02-26	21
AHN	2015-02-27	24
AHN	2015-02-28	33
AHN	2015-03-01	42
AHN	2015-03-02	30
AHN	2015-03-03	39
AHN	2015-03-04	27
AHN	2015-03-05	21
AHN	2015-03-06	39
AHN	2015-03-07	21
AHN	2015-03-08	24
AHN	2015-03-09	21
AHN	2015-03-10	42
AHN	2015-03-11	36
AHN	2015-03-12	38
AHN	2015-03-13	26
AHN	2015-03-14	14
AHN	2015-03-15	22
AHN	2015-03-16	24
AHN	2015-03-17	30
AHN	2015-03-18	28
AHN	2015-03-19	34
AHN	2015-03-20	26
AHN	2015-03-21	20
AHN	2015-03-22	18
AHN	2015-03-23	56
AHN	2015-03-24	26
AHN	2015-03-25	26
AHN	2015-03-26	42
AHN	2015-03-27	45
AHN	2015-03-28	33
AHN	2015-03-29	48
AHN	2015-03-30	42
AHN	2015-03-31	42
AHN	2015-04-01	24
AHN	2015-04-02	66
AHN	2015-04-03	51
AHN	2015-04-04	36
AHN	2015-04-05	42
AHN	2015-04-06	30
AHN	2015-04-07	39
AHN	2015-04-08	51
AHN	2015-04-09	32
AHN	2015-04-10	30
AHN	2015-04-11	22
AHN	2015-04-12	30
AHN	2015-04-13	26
AHN	2015-04-14	22
AHN	2015-04-15	28
AHN	2015-04-16	45
AHN	2015-04-17	45
AHN	2015-04-18	54
AHN	2015-04-19	45
AHN	2015-04-20	51
AHN	2015-04-21	42
AHN	2015-04-22	24
AHN	2015-04-23	22
AHN	2015-04-24	26
AHN	2015-04-25	30
AHN	2015-04-26	18
AHN	2015-04-27	36
AHN	2015-04-28	28
AHN	2015-04-29	24
AHN	2015-04-30	30
AHN	2015-05-01	16
AHN	2015-05-02	38
AHN	2015-05-03	12
AHN	2015-05-04	36
AHN	2015-05-05	36
AHN	2015-05-06	34
AHN	2015-05-07	22
AHN	2015-05-08	28
AHN	2015-05-09	20
AHN	2015-05-10	32
AHN	2015-05-11	42
AHN	2015-05-12	20
AHN	2015-05-13	28
AHN	2015-05-14	36
AHN	2015-05-15	30
AHN	2015-05-16	44
AHN	2015-05-17	20
AHN	2015-05-18	32
AHN	2015-05-19	18
AHN	2015-05-20	24
AHN	2015-05-21	36
AHN	2015-05-22	24
AHN	2015-05-23	16
AHN	2015-05-24	18
AHN	2015-05-25	32
AHN	2015-05-26	26
AHN	2015-05-27	36
AHN	2015-05-28	36
AHN	2015-05-29	42
AHN	2015-05-30	39
AHN	2015-05-31	45
AHN	2015-06-01	45
AHN	2015-06-02	27
AHN	2015-06-03	45
AHN	2015-06-04	26
AHN	2015-06-05	22
AHN	2015-06-06	22
AHN	2015-06-07	16
AHN	2015-06-08	36
AHN	2015-06-09	26
AHN	2015-06-10	36
AHN	2015-06-11	28
AHN	2015-06-12	30
AHN	2015-06-13	20
AHN	2015-06-14	14
AHN	2015-06-15	38
AHN	2015-06-16	18
AHN	2015-06-17	22
AHN	2015-06-18	32
AHN	2015-06-19	34
AHN	2015-06-20	22
AHN	2015-06-21	22
AHN	2015-06-22	24
AHN	2015-06-23	20
AHN	2015-06-24	36
AHN	2015-06-25	27
AHN	2015-06-26	27
AHN	2015-06-27	33
AHN	2015-06-28	27
AHN	2015-06-29	39
AHN	2015-06-30	51
AHN	2015-07-01	45
AHN	2015-07-02	34
AHN	2015-07-03	26
AHN	2015-07-04	20
AHN	2015-07-05	24
AHN	2015-07-06	26
AHN	2015-07-07	28
AHN	2015-07-08	14
AHN	2015-07-09	20
AHN	2015-07-10	20
AHN	2015-07-11	20
AHN	2015-07-12	22
AHN	2015-07-13	32
AHN	2015-07-14	28
AHN	2015-07-15	20
AHN	2015-07-16	18
AHN	2015-07-17	28
AHN	2015-07-18	18
AHN	2015-07-19	18
AHN	2015-07-20	18
AHN	2015-07-21	12
AHN	2015-07-22	30
AHN	2015-07-23	30
AHN	2015-07-24	39
AHN	2015-07-25	24
AHN	2015-07-26	30
AHN	2015-07-27	15
AHN	2015-07-28	24
AHN	2015-07-29	15
AHN	2015-07-30	22
AHN	2015-07-31	20
AHN	2015-08-01	28
AHN	2015-08-02	16
AHN	2015-08-03	22
AHN	2015-08-04	22
AHN	2015-08-05	18
AHN	2015-08-06	24
AHN	2015-08-07	22
AHN	2015-08-08	10
AHN	2015-08-09	22
AHN	2015-08-10	28
AHN	2015-08-11	24
AHN	2015-08-12	32
AHN	2015-08-13	14
AHN	2015-08-14	10
AHN	2015-08-15	20
AHN	2015-08-16	18
AHN	2015-08-17	26
AHN	2015-08-18	24
AHN	2015-08-19	14
AHN	2015-08-20	20
AHN	2015-08-21	12
AHN	2015-08-22	24
AHN	2015-08-23	28
AHN	2015-08-24	22
AHN	2015-08-25	8
AHN	2015-08-26	16
AHN	2015-08-27	22
AHN	2015-08-28	24
AHN	2015-08-29	28
AHN	2015-08-30	30
AHN	2015-08-31	16
AHN	2015-09-01	24
AHN	2015-09-02	16
AHN	2015-09-03	18
AHN	2015-09-04	38
AHN	2015-09-05	16
AHN	2015-09-06	12
AHN	2015-09-07	16
AHN	2015-09-08	18
AHN	2015-09-09	12
AHN	2015-09-10	22
AHN	2015-09-11	32
AHN	2015-09-12	20
AHN	2015-09-13	26
AHN	2015-09-14	20
AHN	2015-09-15	28
AHN	2015-09-16	20
AHN	2015-09-17	24
AHN	2015-09-18	39
AHN	2015-09-19	27
AHN	2015-09-20	27
AHN	2015-09-21	36
AHN	2015-09-22	60
AHN	2015-09-23	39
AHN	2015-09-24	14
AHN	2015-09-25	12
AHN	2015-09-26	12
AHN	2015-09-27	24
AHN	2015-09-28	30
AHN	2015-09-29	24
AHN	2015-09-30	26
AHN	2015-10-01	22
AHN	2015-10-02	20
AHN	2015-10-03	26
AHN	2015-10-04	34
AHN	2015-10-05	34
AHN	2015-10-06	20
AHN	2015-10-07	22
AHN	2015-10-08	24
AHN	2015-10-09	20
AHN	2015-10-10	22
AHN	2015-10-11	36
AHN	2015-10-12	20
AHN	2015-10-13	26
AHN	2015-10-14	20
AHN	2015-10-15	30
AHN	2015-10-16	30
AHN	2015-10-17	26
AHN	2015-10-18	24
AHN	2015-10-19	28
AHN	2015-10-20	38
AHN	2015-10-21	16
AHN	2015-10-22	22
AHN	2015-10-23	18
AHN	2015-10-24	28
AHN	2015-10-25	16
AHN	2015-10-26	32
AHN	2015-10-27	22
AHN	2015-10-28	12
AHN	2015-10-29	14
AHN	2015-10-30	22
AHN	2015-10-31	14
AHN	2015-11-01	24
AHN	2015-11-02	28
AHN	2015-11-03	26
AHN	2015-11-04	28
AHN	2015-11-05	18
AHN	2015-11-06	28
AHN	2015-11-07	24
AHN	2015-11-08	18
AHN	2015-11-09	16
AHN	2015-11-10	18
AHN	2015-11-11	18
AHN	2015-11-12	20
AHN	2015-11-13	32
AHN	2015-11-14	32
AHN	2015-11-15	18
AHN	2015-11-16	18
AHN	2015-11-17	24
AHN	2015-11-18	22
AHN	2015-11-19	22
AHN	2015-11-20	16
AHN	2015-11-21	14
AHN	2015-11-22	26
AHN	2015-11-23	20
AHN	2015-11-24	24
AHN	2015-11-25	20
AHN	2015-11-26	10
AHN	2015-11-27	18
AHN	2015-11-28	28
AHN	2015-11-29	28
AHN	2015-11-30	36
AHN	2015-12-01	32
AHN	2015-12-02	26
AHN	2015-12-03	20
AHN	2015-12-04	30
AHN	2015-12-05	16
AHN	2015-12-06	22
AHN	2015-12-07	32
AHN	2015-12-08	32
AHN	2015-12-09	36
AHN	2015-12-10	14
AHN	2015-12-11	28
AHN	2015-12-12	20
AHN	2015-12-13	18
AHN	2015-12-14	22
AHN	2015-12-15	16
AHN	2015-12-16	26
AHN	2015-12-17	24
AHN	2015-12-18	26
AHN	2015-12-19	22
AHN	2015-12-20	40
AHN	2015-12-21	34
AHN	2015-12-22	18
AHN	2015-12-23	30
AHN	2015-12-24	36
AHN	2015-12-25	36
AHN	2015-12-26	26
AHN	2015-12-27	8
AHN	2015-12-28	24
AHN	2015-12-29	20
AHN	2015-12-30	12
AHN	2015-12-31	30
AHN	2016-01-01	12
AHN	2016-01-02	38
AHN	2016-01-03	28
AHN	2016-01-04	32
AHN	2016-01-05	36
AHN	2016-01-06	26
AHN	2016-01-07	16
AHN	2016-01-08	16
AHN	2016-01-09	32
AHN	2016-01-10	30
AHN	2016-01-11	24
AHN	2016-01-12	20
AHN	2016-01-13	34
AHN	2016-01-14	40
AHN	2016-01-15	42
AHN	2016-01-16	26
AHN	2016-01-17	18
AHN	2016-01-18	22
AHN	2016-01-19	28
AHN	2016-01-20	28
AHN	2016-01-21	26
AHN	2016-01-22	30
AHN	2016-01-23	24
AHN	2016-01-24	26
AHN	2016-01-25	20
AHN	2016-01-26	28
AHN	2016-01-27	34
AHN	2016-01-28	36
AHN	2016-01-29	28
AHN	2016-01-30	24
AHN	2016-01-31	48
AHN	2016-02-01	34
AHN	2016-02-02	26
AHN	2016-02-03	16
AHN	2016-02-04	30
AHN	2016-02-05	32
AHN	2016-02-06	28
AHN	2016-02-07	50
AHN	2016-02-08	44
AHN	2016-02-09	52
AHN	2016-02-10	30
AHN	2016-02-11	36
AHN	2016-02-12	42
AHN	2016-02-13	42
AHN	2016-02-14	44
AHN	2016-02-15	34
AHN	2016-02-16	28
AHN	2016-02-17	32
AHN	2016-02-18	32
AHN	2016-02-19	32
AHN	2016-02-20	40
AHN	2016-02-21	32
AHN	2016-02-22	30
AHN	2016-02-23	38
AHN	2016-02-24	48
AHN	2016-02-25	32
AHN	2016-02-26	44
AHN	2016-02-27	28
AHN	2016-02-28	34
AHN	2016-02-29	24
AHN	2016-03-01	38
AHN	2016-03-02	46
AHN	2016-03-03	56
AHN	2016-03-04	34
AHN	2016-03-05	34
AHN	2016-03-06	36
AHN	2016-03-07	40
AHN	2016-03-08	42
AHN	2016-03-09	36
AHN	2016-03-10	28
AHN	2016-03-11	32
AHN	2016-03-12	20
AHN	2016-03-13	22
AHN	2016-03-14	40
AHN	2016-03-15	40
AHN	2016-03-16	12
AHN	2016-03-17	30
AHN	2016-03-18	32
AHN	2016-03-19	40
AHN	2016-03-20	34
AHN	2016-03-21	24
AHN	2016-03-22	22
AHN	2016-03-23	34
AHN	2016-03-24	28
AHN	2016-03-25	14
AHN	2016-03-26	20
AHN	2016-03-27	16
AHN	2016-03-28	62
AHN	2016-03-29	34
AHN	2016-03-30	46
AHN	2016-03-31	34
AHN	2016-04-01	32
AHN	2016-04-02	36
AHN	2016-04-03	32
AHN	2016-04-04	30
AHN	2016-04-05	26
AHN	2016-04-06	50
AHN	2016-04-07	24
AHN	2016-04-08	38
AHN	2016-04-09	32
AHN	2016-04-10	32
AHN	2016-04-11	40
AHN	2016-04-12	26
AHN	2016-04-13	58
AHN	2016-04-14	26
AHN	2016-04-15	44
AHN	2016-04-16	26
AHN	2016-04-17	34
AHN	2016-04-18	40
AHN	2016-04-19	32
AHN	2016-04-20	40
AHN	2016-04-21	38
AHN	2016-04-22	34
AHN	2016-04-23	42
AHN	2016-04-24	32
AHN	2016-04-25	46
AHN	2016-04-26	42
AHN	2016-04-27	32
AHN	2016-04-28	32
AHN	2016-04-29	32
AHN	2016-04-30	34
AHN	2016-05-01	44
AHN	2016-05-02	44
AHN	2016-05-03	52
AHN	2016-05-04	60
AHN	2016-05-05	36
AHN	2016-05-06	28
AHN	2016-05-07	16
AHN	2016-05-08	30
AHN	2016-05-09	50
AHN	2016-05-10	34
AHN	2016-05-11	32
AHN	2016-05-12	32
AHN	2016-05-13	36
AHN	2016-05-14	32
AHN	2016-05-15	50
AHN	2016-05-16	30
AHN	2016-05-17	34
AHN	2016-05-18	32
AHN	2016-05-19	42
AHN	2016-05-20	38
AHN	2016-05-21	32
AHN	2016-05-22	16
AHN	2016-05-23	34
AHN	2016-05-24	32
AHN	2016-05-25	42
AHN	2016-05-26	26
AHN	2016-05-27	40
AHN	2016-05-28	34
AHN	2016-05-29	34
AHN	2016-05-30	22
AHN	2016-05-31	22
AHN	2016-06-01	30
AHN	2016-06-02	18
AHN	2016-06-03	20
AHN	2016-06-04	28
AHN	2016-06-05	16
AHN	2016-06-06	14
AHN	2016-06-07	26
AHN	2016-06-08	22
AHN	2016-06-09	24
AHN	2016-06-10	34
AHN	2016-06-11	22
AHN	2016-06-12	34
AHN	2016-06-13	32
AHN	2016-06-14	36
AHN	2016-06-15	26
AHN	2016-06-16	26
AHN	2016-06-17	32
AHN	2016-06-18	28
AHN	2016-06-19	26
AHN	2016-06-20	18
AHN	2016-06-21	32
AHN	2016-06-22	40
AHN	2016-06-23	40
AHN	2016-06-24	22
AHN	2016-06-25	34
AHN	2016-06-26	16
AHN	2016-06-27	30
AHN	2016-06-28	42
AHN	2016-06-29	34
AHN	2016-06-30	38
AHN	2016-07-01	22
AHN	2016-07-02	22
AHN	2016-07-03	20
AHN	2016-07-04	30
AHN	2016-07-05	16
AHN	2016-07-06	30
AHN	2016-07-07	22
AHN	2016-07-08	34
AHN	2016-07-09	34
AHN	2016-07-10	18
AHN	2016-07-11	34
AHN	2016-07-12	20
AHN	2016-07-13	22
AHN	2016-07-14	22
AHN	2016-07-15	32
AHN	2016-07-16	34
AHN	2016-07-17	26
AHN	2016-07-18	18
AHN	2016-07-19	28
AHN	2016-07-20	38
AHN	2016-07-21	16
AHN	2016-07-22	24
AHN	2016-07-23	22
AHN	2016-07-24	8
AHN	2016-07-25	16
AHN	2016-07-26	20
AHN	2016-07-27	12
AHN	2016-07-28	20
AHN	2016-07-29	24
AHN	2016-07-30	24
AHN	2016-07-31	12
AHN	2016-08-01	24
AHN	2016-08-02	20
AHN	2016-08-03	30
AHN	2016-08-04	16
AHN	2016-08-05	20
AHN	2016-08-06	30
AHN	2016-08-07	14
AHN	2016-08-08	24
AHN	2016-08-09	34
AHN	2016-08-10	26
AHN	2016-08-11	20
AHN	2016-08-12	20
AHN	2016-08-13	16
AHN	2016-08-14	12
AHN	2016-08-15	18
AHN	2016-08-16	18
AHN	2016-08-17	10
AHN	2016-08-18	16
AHN	2016-08-19	28
AHN	2016-08-20	18
AHN	2016-08-21	10
AHN	2016-08-22	18
AHN	2016-08-23	18
AHN	2016-08-24	26
AHN	2016-08-25	18
AHN	2016-08-26	14
AHN	2016-08-27	36
AHN	2016-08-28	16
AHN	2016-08-29	38
AHN	2016-08-30	26
AHN	2016-08-31	12
AHN	2016-09-01	24
AHN	2016-09-02	12
AHN	2016-09-03	24
AHN	2016-09-04	12
AHN	2016-09-05	28
AHN	2016-09-06	20
AHN	2016-09-07	26
AHN	2016-09-08	46
AHN	2016-09-09	38
AHN	2016-09-10	28
AHN	2016-09-11	22
AHN	2016-09-12	26
AHN	2016-09-13	18
AHN	2016-09-14	20
AHN	2016-09-15	10
AHN	2016-09-16	28
AHN	2016-09-17	26
AHN	2016-09-18	32
AHN	2016-09-19	30
AHN	2016-09-20	16
AHN	2016-09-21	26
AHN	2016-09-22	30
AHN	2016-09-23	28
AHN	2016-09-24	32
AHN	2016-09-25	26
AHN	2016-09-26	46
AHN	2016-09-27	34
AHN	2016-09-28	34
AHN	2016-09-29	22
AHN	2016-09-30	22
AHN	2016-10-01	34
AHN	2016-10-02	26
AHN	2016-10-03	24
AHN	2016-10-04	40
AHN	2016-10-05	30
AHN	2016-10-06	22
AHN	2016-10-07	46
AHN	2016-10-08	16
AHN	2016-10-09	22
AHN	2016-10-10	12
AHN	2016-10-11	20
AHN	2016-10-12	26
AHN	2016-10-13	28
AHN	2016-10-14	12
AHN	2016-10-15	10
AHN	2016-10-16	22
AHN	2016-10-17	24
AHN	2016-10-18	32
AHN	2016-10-19	24
AHN	2016-10-20	30
AHN	2016-10-21	22
AHN	2016-10-22	28
AHN	2016-10-23	16
AHN	2016-10-24	30
AHN	2016-10-25	20
AHN	2016-10-26	26
AHN	2016-10-27	16
AHN	2016-10-28	12
AHN	2016-10-29	22
AHN	2016-10-30	42
AHN	2016-10-31	24
AHN	2016-11-01	12
AHN	2016-11-02	24
AHN	2016-11-03	26
AHN	2016-11-04	32
AHN	2016-11-05	24
AHN	2016-11-06	22
AHN	2016-11-07	36
AHN	2016-11-08	18
AHN	2016-11-09	28
AHN	2016-11-10	22
AHN	2016-11-11	12
AHN	2016-11-12	30
AHN	2016-11-13	12
AHN	2016-11-14	26
AHN	2016-11-15	28
AHN	2016-11-16	14
AHN	2016-11-17	32
AHN	2016-11-18	30
