s1	s6	s0
YCH	2012-01-30	734
YCH	2012-01-31	688
YCH	2012-02-01	702
YCH	2012-02-02	712
YCH	2012-02-03	688
YCH	2012-02-04	724
YCH	2012-02-05	782
YCH	2012-02-06	840
YCH	2012-02-07	702
YCH	2012-02-08	730
YCH	2012-02-09	696
YCH	2012-02-10	736
YCH	2012-02-11	700
YCH	2012-02-12	788
YCH	2012-02-13	874
YCH	2012-02-14	832
YCH	2012-02-15	804
YCH	2012-02-16	798
YCH	2012-02-17	798
YCH	2012-02-18	718
YCH	2012-02-19	812
YCH	2012-02-20	868
YCH	2012-02-21	752
YCH	2012-02-22	768
YCH	2012-02-23	908
YCH	2012-02-24	838
YCH	2012-02-25	814
YCH	2012-02-26	804
YCH	2012-02-27	780
YCH	2012-02-28	666
YCH	2012-02-29	848
YCH	2012-03-01	860
YCH	2012-03-02	854
YCH	2012-03-03	746
YCH	2012-03-04	814
YCH	2012-03-05	894
YCH	2012-03-06	850
YCH	2012-03-07	760
YCH	2012-03-08	736
YCH	2012-03-09	672
YCH	2012-03-10	692
YCH	2012-03-11	758
YCH	2012-03-12	790
YCH	2012-03-13	722
YCH	2012-03-14	804
YCH	2012-03-15	774
YCH	2012-03-16	746
YCH	2012-03-17	726
YCH	2012-03-18	762
YCH	2012-03-19	822
YCH	2012-03-20	884
YCH	2012-03-21	698
YCH	2012-03-22	762
YCH	2012-03-23	826
YCH	2012-03-24	752
YCH	2012-03-25	802
YCH	2012-03-26	916
YCH	2012-03-27	814
YCH	2012-03-28	790
YCH	2012-03-29	788
YCH	2012-03-30	806
YCH	2012-03-31	740
YCH	2012-04-01	774
YCH	2012-04-02	762
YCH	2012-04-03	680
YCH	2012-04-04	734
YCH	2012-04-05	712
YCH	2012-04-06	634
YCH	2012-04-07	708
YCH	2012-04-08	766
YCH	2012-04-09	740
YCH	2012-04-10	734
YCH	2012-04-11	784
YCH	2012-04-12	696
YCH	2012-04-13	678
YCH	2012-04-14	680
YCH	2012-04-15	732
YCH	2012-04-16	822
YCH	2012-04-17	592
YCH	2012-04-18	708
YCH	2012-04-19	710
YCH	2012-04-20	676
YCH	2012-04-21	648
YCH	2012-04-22	710
YCH	2012-04-23	842
YCH	2012-04-24	666
YCH	2012-04-25	696
YCH	2012-04-26	758
YCH	2012-04-27	686
YCH	2012-04-28	782
YCH	2012-04-29	748
YCH	2012-04-30	806
YCH	2012-05-01	770
YCH	2012-05-02	810
YCH	2012-05-03	808
YCH	2012-05-04	710
YCH	2012-05-05	676
YCH	2012-05-06	810
YCH	2012-05-07	844
YCH	2012-05-08	798
YCH	2012-05-09	786
YCH	2012-05-10	742
YCH	2012-05-11	756
YCH	2012-05-12	788
YCH	2012-05-13	742
YCH	2012-05-14	846
YCH	2012-05-15	840
YCH	2012-05-16	754
YCH	2012-05-17	796
YCH	2012-05-18	782
YCH	2012-05-19	804
YCH	2012-05-20	832
YCH	2012-05-21	876
YCH	2012-05-22	816
YCH	2012-05-23	840
YCH	2012-05-24	842
YCH	2012-05-25	800
YCH	2012-05-26	760
YCH	2012-05-27	804
YCH	2012-05-28	844
YCH	2012-05-29	756
YCH	2012-05-30	720
YCH	2012-05-31	784
YCH	2012-06-01	776
YCH	2012-06-02	788
YCH	2012-06-03	778
YCH	2012-06-04	876
YCH	2012-06-05	742
YCH	2012-06-06	678
YCH	2012-06-07	804
YCH	2012-06-08	784
YCH	2012-06-09	706
YCH	2012-06-10	798
YCH	2012-06-11	838
YCH	2012-06-12	744
YCH	2012-06-13	770
YCH	2012-06-14	708
YCH	2012-06-15	738
YCH	2012-06-16	704
YCH	2012-06-17	758
YCH	2012-06-18	812
YCH	2012-06-19	698
YCH	2012-06-20	764
YCH	2012-06-21	732
YCH	2012-06-22	708
YCH	2012-06-23	696
YCH	2012-06-24	724
YCH	2012-06-25	812
YCH	2012-06-26	724
YCH	2012-06-27	668
YCH	2012-06-28	720
YCH	2012-06-29	696
YCH	2012-06-30	706
YCH	2012-07-01	730
YCH	2012-07-02	798
YCH	2012-07-03	818
YCH	2012-07-04	766
YCH	2012-07-05	708
YCH	2012-07-06	694
YCH	2012-07-07	686
YCH	2012-07-08	714
YCH	2012-07-09	712
YCH	2012-07-10	798
YCH	2012-07-11	728
YCH	2012-07-12	690
YCH	2012-07-13	660
YCH	2012-07-14	662
YCH	2012-07-15	746
YCH	2012-07-16	746
YCH	2012-07-17	676
YCH	2012-07-18	738
YCH	2012-07-19	708
YCH	2012-07-20	700
YCH	2012-07-21	614
YCH	2012-07-22	712
YCH	2012-07-23	666
YCH	2012-07-24	696
YCH	2012-07-25	674
YCH	2012-07-26	714
YCH	2012-07-27	706
YCH	2012-07-28	664
YCH	2012-07-29	726
YCH	2012-07-30	772
YCH	2012-07-31	652
YCH	2012-08-01	744
YCH	2012-08-02	706
YCH	2012-08-03	754
YCH	2012-08-04	748
YCH	2012-08-05	754
YCH	2012-08-06	812
YCH	2012-08-07	768
YCH	2012-08-08	732
YCH	2012-08-09	696
YCH	2012-08-10	772
YCH	2012-08-11	708
YCH	2012-08-12	756
YCH	2012-08-13	904
YCH	2012-08-14	804
YCH	2012-08-15	854
YCH	2012-08-16	732
YCH	2012-08-17	704
YCH	2012-08-18	840
YCH	2012-08-19	786
YCH	2012-08-20	778
YCH	2012-08-21	766
YCH	2012-08-22	788
YCH	2012-08-23	716
YCH	2012-08-24	810
YCH	2012-08-25	816
YCH	2012-08-26	726
YCH	2012-08-27	752
YCH	2012-08-28	782
YCH	2012-08-29	736
YCH	2012-08-30	666
YCH	2012-08-31	716
YCH	2012-09-01	658
YCH	2012-09-02	776
YCH	2012-09-03	746
YCH	2012-09-04	710
YCH	2012-09-05	738
YCH	2012-09-06	742
YCH	2012-09-07	710
YCH	2012-09-08	760
YCH	2012-09-09	706
YCH	2012-09-10	710
YCH	2012-09-11	708
YCH	2012-09-12	680
YCH	2012-09-13	672
YCH	2012-09-14	690
YCH	2012-09-15	652
YCH	2012-09-16	752
YCH	2012-09-17	790
YCH	2012-09-18	762
YCH	2012-09-19	742
YCH	2012-09-20	746
YCH	2012-09-21	610
YCH	2012-09-22	708
YCH	2012-09-23	736
YCH	2012-09-24	778
YCH	2012-09-25	702
YCH	2012-09-26	730
YCH	2012-09-27	700
YCH	2012-09-28	740
YCH	2012-09-29	672
YCH	2012-09-30	626
YCH	2012-10-01	796
YCH	2012-10-02	792
YCH	2012-10-03	760
YCH	2012-10-04	642
YCH	2012-10-05	718
YCH	2012-10-06	684
YCH	2012-10-07	740
YCH	2012-10-08	784
YCH	2012-10-09	744
YCH	2012-10-10	666
YCH	2012-10-11	614
YCH	2012-10-12	680
YCH	2012-10-13	698
YCH	2012-10-14	696
YCH	2012-10-15	786
YCH	2012-10-16	662
YCH	2012-10-17	714
YCH	2012-10-18	744
YCH	2012-10-19	714
YCH	2012-10-20	700
YCH	2012-10-21	672
YCH	2012-10-22	782
YCH	2012-10-23	708
YCH	2012-10-24	724
YCH	2012-10-25	714
YCH	2012-10-26	692
YCH	2012-10-27	676
YCH	2012-10-28	752
YCH	2012-10-29	802
YCH	2012-10-30	726
YCH	2012-10-31	686
YCH	2012-11-01	688
YCH	2012-11-02	734
YCH	2012-11-03	666
YCH	2012-11-04	672
YCH	2012-11-05	764
YCH	2012-11-06	714
YCH	2012-11-07	700
YCH	2012-11-08	702
YCH	2012-11-09	734
YCH	2012-11-10	708
YCH	2012-11-11	740
YCH	2012-11-12	734
YCH	2012-11-13	710
YCH	2012-11-14	652
YCH	2012-11-15	756
YCH	2012-11-16	650
YCH	2012-11-17	712
YCH	2012-11-18	700
YCH	2012-11-19	810
YCH	2012-11-20	724
YCH	2012-11-21	778
YCH	2012-11-22	726
YCH	2012-11-23	746
YCH	2012-11-24	644
YCH	2012-11-25	746
YCH	2012-11-26	702
YCH	2012-11-27	644
YCH	2012-11-28	634
YCH	2012-11-29	664
YCH	2012-11-30	692
YCH	2012-12-01	684
YCH	2012-12-02	626
YCH	2012-12-03	702
YCH	2012-12-04	612
YCH	2012-12-05	610
YCH	2012-12-06	670
YCH	2012-12-07	630
YCH	2012-12-08	636
YCH	2012-12-09	668
YCH	2012-12-10	824
YCH	2012-12-11	782
YCH	2012-12-12	692
YCH	2012-12-13	702
YCH	2012-12-14	732
YCH	2012-12-15	758
YCH	2012-12-16	694
YCH	2012-12-17	844
YCH	2012-12-18	722
YCH	2012-12-19	666
YCH	2012-12-20	684
YCH	2012-12-21	710
YCH	2012-12-22	666
YCH	2012-12-23	624
YCH	2012-12-24	692
YCH	2012-12-25	650
YCH	2012-12-26	796
YCH	2012-12-27	802
YCH	2012-12-28	732
YCH	2012-12-29	708
YCH	2012-12-30	628
YCH	2012-12-31	674
YCH	2013-01-01	656
YCH	2013-01-02	808
YCH	2013-01-03	746
YCH	2013-01-04	674
YCH	2013-01-05	654
YCH	2013-01-06	708
YCH	2013-01-07	800
YCH	2013-01-08	744
YCH	2013-01-09	660
YCH	2013-01-10	652
YCH	2013-01-11	724
YCH	2013-01-12	716
YCH	2013-01-13	818
YCH	2013-01-14	802
YCH	2013-01-15	766
YCH	2013-01-16	740
YCH	2013-01-17	752
YCH	2013-01-18	760
YCH	2013-01-19	724
YCH	2013-01-20	812
YCH	2013-01-21	880
YCH	2013-01-22	826
YCH	2013-01-23	716
YCH	2013-01-24	836
YCH	2013-01-25	724
YCH	2013-01-26	724
YCH	2013-01-27	682
YCH	2013-01-28	792
YCH	2013-01-29	790
YCH	2013-01-30	754
YCH	2013-01-31	728
YCH	2013-02-01	750
YCH	2013-02-02	688
YCH	2013-02-03	786
YCH	2013-02-04	766
YCH	2013-02-05	670
YCH	2013-02-06	706
YCH	2013-02-07	662
YCH	2013-02-08	578
YCH	2013-02-09	556
YCH	2013-02-10	558
YCH	2013-02-11	732
YCH	2013-02-12	774
YCH	2013-02-13	698
YCH	2013-02-14	670
YCH	2013-02-15	698
YCH	2013-02-16	626
YCH	2013-02-17	674
YCH	2013-02-18	808
YCH	2013-02-19	768
YCH	2013-02-20	664
YCH	2013-02-21	680
YCH	2013-02-22	718
YCH	2013-02-23	726
YCH	2013-02-24	678
YCH	2013-02-25	864
YCH	2013-02-26	748
YCH	2013-02-27	750
YCH	2013-02-28	662
YCH	2013-03-01	718
YCH	2013-03-02	618
YCH	2013-03-03	656
YCH	2013-03-04	770
YCH	2013-03-05	758
YCH	2013-03-06	714
YCH	2013-03-07	750
YCH	2013-03-08	730
YCH	2013-03-09	728
YCH	2013-03-10	744
YCH	2013-03-11	796
YCH	2013-03-12	704
YCH	2013-03-13	776
YCH	2013-03-14	628
YCH	2013-03-15	680
YCH	2013-03-16	708
YCH	2013-03-17	686
YCH	2013-03-18	864
YCH	2013-03-19	716
YCH	2013-03-20	732
YCH	2013-03-21	690
YCH	2013-03-22	752
YCH	2013-03-23	758
YCH	2013-03-24	716
YCH	2013-03-25	730
YCH	2013-03-26	632
YCH	2013-03-27	676
YCH	2013-03-28	674
YCH	2013-03-29	764
YCH	2013-03-30	650
YCH	2013-03-31	750
YCH	2013-04-01	742
YCH	2013-04-02	744
YCH	2013-04-03	666
YCH	2013-04-04	734
YCH	2013-04-05	744
YCH	2013-04-06	756
YCH	2013-04-07	726
YCH	2013-04-08	854
YCH	2013-04-09	762
YCH	2013-04-10	632
YCH	2013-04-11	688
YCH	2013-04-12	678
YCH	2013-04-13	742
YCH	2013-04-14	798
YCH	2013-04-15	844
YCH	2013-04-16	786
YCH	2013-04-17	762
YCH	2013-04-18	672
YCH	2013-04-19	742
YCH	2013-04-20	690
YCH	2013-04-21	758
YCH	2013-04-22	824
YCH	2013-04-23	852
YCH	2013-04-24	706
YCH	2013-04-25	780
YCH	2013-04-26	682
YCH	2013-04-27	686
YCH	2013-04-28	716
YCH	2013-04-29	810
YCH	2013-04-30	678
YCH	2013-05-01	642
YCH	2013-05-02	700
YCH	2013-05-03	732
YCH	2013-05-04	746
YCH	2013-05-05	662
YCH	2013-05-06	724
YCH	2013-05-07	738
YCH	2013-05-08	692
YCH	2013-05-09	742
YCH	2013-05-10	738
YCH	2013-05-11	646
YCH	2013-05-12	664
YCH	2013-05-13	828
YCH	2013-05-14	772
YCH	2013-05-15	726
YCH	2013-05-16	742
YCH	2013-05-17	788
YCH	2013-05-18	762
YCH	2013-05-19	750
YCH	2013-05-20	826
YCH	2013-05-21	738
YCH	2013-05-22	784
YCH	2013-05-23	666
YCH	2013-05-24	668
YCH	2013-05-25	684
YCH	2013-05-26	796
YCH	2013-05-27	844
YCH	2013-05-28	702
YCH	2013-05-29	714
YCH	2013-05-30	652
YCH	2013-05-31	688
YCH	2013-06-01	628
YCH	2013-06-02	700
YCH	2013-06-03	738
YCH	2013-06-04	732
YCH	2013-06-05	666
YCH	2013-06-06	738
YCH	2013-06-07	686
YCH	2013-06-08	684
YCH	2013-06-09	748
YCH	2013-06-10	800
YCH	2013-06-11	652
YCH	2013-06-12	692
YCH	2013-06-13	726
YCH	2013-06-14	684
YCH	2013-06-15	684
YCH	2013-06-16	762
YCH	2013-06-17	774
YCH	2013-06-18	732
YCH	2013-06-19	652
YCH	2013-06-20	754
YCH	2013-06-21	660
YCH	2013-06-22	682
YCH	2013-06-23	752
YCH	2013-06-24	728
YCH	2013-06-25	748
YCH	2013-06-26	712
YCH	2013-06-27	720
YCH	2013-06-28	704
YCH	2013-06-29	702
YCH	2013-06-30	722
YCH	2013-07-01	810
YCH	2013-07-02	816
YCH	2013-07-03	750
YCH	2013-07-04	642
YCH	2013-07-05	730
YCH	2013-07-06	800
YCH	2013-07-07	800
YCH	2013-07-08	794
YCH	2013-07-09	706
YCH	2013-07-10	702
YCH	2013-07-11	710
YCH	2013-07-12	710
YCH	2013-07-13	718
YCH	2013-07-14	734
YCH	2013-07-15	854
YCH	2013-07-16	738
YCH	2013-07-17	732
YCH	2013-07-18	648
YCH	2013-07-19	676
YCH	2013-07-20	658
YCH	2013-07-21	706
YCH	2013-07-22	842
YCH	2013-07-23	702
YCH	2013-07-24	638
YCH	2013-07-25	628
YCH	2013-07-26	702
YCH	2013-07-27	692
YCH	2013-07-28	718
YCH	2013-07-29	774
YCH	2013-07-30	682
YCH	2013-07-31	682
YCH	2013-08-01	630
YCH	2013-08-02	642
YCH	2013-08-03	698
YCH	2013-08-04	752
YCH	2013-08-05	822
YCH	2013-08-06	730
YCH	2013-08-07	658
YCH	2013-08-08	712
YCH	2013-08-09	690
YCH	2013-08-10	688
YCH	2013-08-11	724
YCH	2013-08-12	708
YCH	2013-08-13	608
YCH	2013-08-14	654
YCH	2013-08-15	772
YCH	2013-08-16	660
YCH	2013-08-17	688
YCH	2013-08-18	694
YCH	2013-08-19	756
YCH	2013-08-20	682
YCH	2013-08-21	672
YCH	2013-08-22	662
YCH	2013-08-23	686
YCH	2013-08-24	716
YCH	2013-08-25	776
YCH	2013-08-26	750
YCH	2013-08-27	668
YCH	2013-08-28	690
YCH	2013-08-29	656
YCH	2013-08-30	756
YCH	2013-08-31	668
YCH	2013-09-01	698
YCH	2013-09-02	770
YCH	2013-09-03	778
YCH	2013-09-04	616
YCH	2013-09-05	614
YCH	2013-09-06	740
YCH	2013-09-07	768
YCH	2013-09-08	728
YCH	2013-09-09	760
YCH	2013-09-10	734
YCH	2013-09-11	672
YCH	2013-09-12	752
YCH	2013-09-13	698
YCH	2013-09-14	694
YCH	2013-09-15	658
YCH	2013-09-16	794
YCH	2013-09-17	670
YCH	2013-09-18	716
YCH	2013-09-19	586
YCH	2013-09-20	750
YCH	2013-09-21	766
YCH	2013-09-22	602
YCH	2013-09-23	734
YCH	2013-09-24	718
YCH	2013-09-25	758
YCH	2013-09-26	782
YCH	2013-09-27	706
YCH	2013-09-28	712
YCH	2013-09-29	672
YCH	2013-09-30	722
YCH	2013-10-01	690
YCH	2013-10-02	720
YCH	2013-10-03	730
YCH	2013-10-04	730
YCH	2013-10-05	666
YCH	2013-10-06	704
YCH	2013-10-07	780
YCH	2013-10-08	666
YCH	2013-10-09	700
YCH	2013-10-10	686
YCH	2013-10-11	704
YCH	2013-10-12	704
YCH	2013-10-13	782
YCH	2013-10-14	748
YCH	2013-10-15	820
YCH	2013-10-16	636
YCH	2013-10-17	704
YCH	2013-10-18	700
YCH	2013-10-19	686
YCH	2013-10-20	732
YCH	2013-10-21	768
YCH	2013-10-22	676
YCH	2013-10-23	696
YCH	2013-10-24	640
YCH	2013-10-25	712
YCH	2013-10-26	754
YCH	2013-10-27	702
YCH	2013-10-28	774
YCH	2013-10-29	690
YCH	2013-10-30	716
YCH	2013-10-31	688
YCH	2013-11-01	660
YCH	2013-11-02	702
YCH	2013-11-03	682
YCH	2013-11-04	758
YCH	2013-11-05	704
YCH	2013-11-06	704
YCH	2013-11-07	742
YCH	2013-11-08	654
YCH	2013-11-09	748
YCH	2013-11-10	692
YCH	2013-11-11	770
YCH	2013-11-12	610
YCH	2013-11-13	654
YCH	2013-11-14	710
YCH	2013-11-15	662
YCH	2013-11-16	656
YCH	2013-11-17	714
YCH	2013-11-18	770
YCH	2013-11-19	732
YCH	2013-11-20	642
YCH	2013-11-21	710
YCH	2013-11-22	594
YCH	2013-11-23	774
YCH	2013-11-24	716
YCH	2013-11-25	804
YCH	2013-11-26	782
YCH	2013-11-27	758
YCH	2013-11-28	642
YCH	2013-11-29	632
YCH	2013-11-30	670
YCH	2013-12-01	746
YCH	2013-12-02	808
YCH	2013-12-03	732
YCH	2013-12-04	714
YCH	2013-12-05	718
YCH	2013-12-06	690
YCH	2013-12-07	694
YCH	2013-12-08	804
YCH	2013-12-09	852
YCH	2013-12-10	758
YCH	2013-12-11	678
YCH	2013-12-12	714
YCH	2013-12-13	686
YCH	2013-12-14	712
YCH	2013-12-15	708
YCH	2013-12-16	672
YCH	2013-12-17	646
YCH	2013-12-18	638
YCH	2013-12-19	616
YCH	2013-12-20	690
YCH	2013-12-21	622
YCH	2013-12-22	712
YCH	2013-12-23	774
YCH	2013-12-24	654
YCH	2013-12-25	696
YCH	2013-12-26	758
YCH	2013-12-27	782
YCH	2013-12-28	670
YCH	2013-12-29	694
YCH	2013-12-30	802
YCH	2013-12-31	748
YCH	2014-01-01	816
YCH	2014-01-02	840
YCH	2014-01-03	780
YCH	2014-01-04	834
YCH	2014-01-05	874
YCH	2014-01-06	848
YCH	2014-01-07	786
YCH	2014-01-08	766
YCH	2014-01-09	728
YCH	2014-01-10	726
YCH	2014-01-11	740
YCH	2014-01-12	774
YCH	2014-01-13	814
YCH	2014-01-14	736
YCH	2014-01-15	736
YCH	2014-01-16	750
YCH	2014-01-17	762
YCH	2014-01-18	690
YCH	2014-01-19	754
YCH	2014-01-20	866
YCH	2014-01-21	786
YCH	2014-01-22	658
YCH	2014-01-23	656
YCH	2014-01-24	752
YCH	2014-01-25	794
YCH	2014-01-26	722
YCH	2014-01-27	774
YCH	2014-01-28	692
YCH	2014-01-29	594
YCH	2014-01-30	614
YCH	2014-01-31	604
YCH	2014-02-01	816
YCH	2014-02-02	836
YCH	2014-02-03	780
YCH	2014-02-04	626
YCH	2014-02-05	650
YCH	2014-02-06	676
YCH	2014-02-07	638
YCH	2014-02-08	570
YCH	2014-02-09	660
YCH	2014-02-10	602
YCH	2014-02-11	618
YCH	2014-02-12	642
YCH	2014-02-13	600
YCH	2014-02-14	546
YCH	2014-02-15	688
YCH	2014-02-16	636
YCH	2014-02-17	804
YCH	2014-02-18	696
YCH	2014-02-19	652
YCH	2014-02-20	724
YCH	2014-02-21	718
YCH	2014-02-22	682
YCH	2014-02-23	810
YCH	2014-02-24	904
YCH	2014-02-25	742
YCH	2014-02-26	756
YCH	2014-02-27	690
YCH	2014-02-28	724
YCH	2014-03-01	704
YCH	2014-03-02	724
YCH	2014-03-03	778
YCH	2014-03-04	766
YCH	2014-03-05	648
YCH	2014-03-06	692
YCH	2014-03-07	596
YCH	2014-03-08	604
YCH	2014-03-09	622
YCH	2014-03-10	744
YCH	2014-03-11	730
YCH	2014-03-12	744
YCH	2014-03-13	704
YCH	2014-03-14	660
YCH	2014-03-15	678
YCH	2014-03-16	718
YCH	2014-03-17	782
YCH	2014-03-18	764
YCH	2014-03-19	800
YCH	2014-03-20	690
YCH	2014-03-21	694
YCH	2014-03-22	728
YCH	2014-03-23	728
YCH	2014-03-24	814
YCH	2014-03-25	716
YCH	2014-03-26	696
YCH	2014-03-27	728
YCH	2014-03-28	714
YCH	2014-03-29	644
YCH	2014-03-30	696
YCH	2014-03-31	734
YCH	2014-04-01	686
YCH	2014-04-02	618
YCH	2014-04-03	632
YCH	2014-04-04	724
YCH	2014-04-05	708
YCH	2014-04-06	694
YCH	2014-04-07	802
YCH	2014-04-08	650
YCH	2014-04-09	634
YCH	2014-04-10	674
YCH	2014-04-11	690
YCH	2014-04-12	696
YCH	2014-04-13	680
YCH	2014-04-14	814
YCH	2014-04-15	676
YCH	2014-04-16	754
YCH	2014-04-17	772
YCH	2014-04-18	684
YCH	2014-04-19	760
YCH	2014-04-20	772
YCH	2014-04-21	828
YCH	2014-04-22	772
YCH	2014-04-23	702
YCH	2014-04-24	684
YCH	2014-04-25	728
YCH	2014-04-26	700
YCH	2014-04-27	798
YCH	2014-04-28	792
YCH	2014-04-29	686
YCH	2014-04-30	714
YCH	2014-05-01	666
YCH	2014-05-02	718
YCH	2014-05-03	660
YCH	2014-05-04	722
YCH	2014-05-05	708
YCH	2014-05-06	644
YCH	2014-05-07	650
YCH	2014-05-08	680
YCH	2014-05-09	640
YCH	2014-05-10	694
YCH	2014-05-11	594
YCH	2014-05-12	784
YCH	2014-05-13	650
YCH	2014-05-14	704
YCH	2014-05-15	666
YCH	2014-05-16	736
YCH	2014-05-17	670
YCH	2014-05-18	688
YCH	2014-05-19	860
YCH	2014-05-20	714
YCH	2014-05-21	670
YCH	2014-05-22	710
YCH	2014-05-23	724
YCH	2014-05-24	776
YCH	2014-05-25	736
YCH	2014-05-26	818
YCH	2014-05-27	742
YCH	2014-05-28	678
YCH	2014-05-29	760
YCH	2014-05-30	646
YCH	2014-05-31	696
YCH	2014-06-01	708
YCH	2014-06-02	738
YCH	2014-06-03	748
YCH	2014-06-04	728
YCH	2014-06-05	626
YCH	2014-06-06	724
YCH	2014-06-07	700
YCH	2014-06-08	740
YCH	2014-06-09	854
YCH	2014-06-10	712
YCH	2014-06-11	1083
YCH	2014-06-12	1077
YCH	2014-06-13	1029
YCH	2014-06-14	1029
YCH	2014-06-15	1209
YCH	2014-06-16	1185
YCH	2014-06-17	966
YCH	2014-06-18	650
YCH	2014-06-19	716
YCH	2014-06-20	722
YCH	2014-06-21	720
YCH	2014-06-22	700
YCH	2014-06-23	806
YCH	2014-06-24	712
YCH	2014-06-25	674
YCH	2014-06-26	676
YCH	2014-06-27	664
YCH	2014-06-28	696
YCH	2014-06-29	730
YCH	2014-06-30	806
YCH	2014-07-01	716
YCH	2014-07-02	662
YCH	2014-07-03	688
YCH	2014-07-04	642
YCH	2014-07-05	668
YCH	2014-07-06	702
YCH	2014-07-07	782
YCH	2014-07-08	710
YCH	2014-07-09	634
YCH	2014-07-10	648
YCH	2014-07-11	716
YCH	2014-07-12	678
YCH	2014-07-13	666
YCH	2014-07-14	744
YCH	2014-07-15	638
YCH	2014-07-16	734
YCH	2014-07-17	686
YCH	2014-07-18	676
YCH	2014-07-19	622
YCH	2014-07-20	744
YCH	2014-07-21	760
YCH	2014-07-22	660
YCH	2014-07-23	606
YCH	2014-07-24	596
YCH	2014-07-25	666
YCH	2014-07-26	690
YCH	2014-07-27	622
YCH	2014-07-28	694
YCH	2014-07-29	630
YCH	2014-07-30	666
YCH	2014-07-31	686
YCH	2014-08-01	642
YCH	2014-08-02	668
YCH	2014-08-03	618
YCH	2014-08-04	708
YCH	2014-08-05	640
YCH	2014-08-06	640
YCH	2014-08-07	680
YCH	2014-08-08	656
YCH	2014-08-09	610
YCH	2014-08-10	692
YCH	2014-08-11	772
YCH	2014-08-12	658
YCH	2014-08-13	642
YCH	2014-08-14	642
YCH	2014-08-15	632
YCH	2014-08-16	596
YCH	2014-08-17	682
YCH	2014-08-18	638
YCH	2014-08-19	656
YCH	2014-08-20	616
YCH	2014-08-21	686
YCH	2014-08-22	662
YCH	2014-08-23	744
YCH	2014-08-24	682
YCH	2014-08-25	642
YCH	2014-08-26	662
YCH	2014-08-27	642
YCH	2014-08-28	648
YCH	2014-08-29	652
YCH	2014-08-30	664
YCH	2014-08-31	674
YCH	2014-09-01	702
YCH	2014-09-02	644
YCH	2014-09-03	664
YCH	2014-09-04	610
YCH	2014-09-05	608
YCH	2014-09-06	620
YCH	2014-09-07	646
YCH	2014-09-08	630
YCH	2014-09-09	764
YCH	2014-09-10	786
YCH	2014-09-11	690
YCH	2014-09-12	700
YCH	2014-09-13	726
YCH	2014-09-14	702
YCH	2014-09-15	664
YCH	2014-09-16	584
YCH	2014-09-17	660
YCH	2014-09-18	686
YCH	2014-09-19	682
YCH	2014-09-20	716
YCH	2014-09-21	756
YCH	2014-09-22	750
YCH	2014-09-23	634
YCH	2014-09-24	638
YCH	2014-09-25	698
YCH	2014-09-26	730
YCH	2014-09-27	668
YCH	2014-09-28	756
YCH	2014-09-29	580
YCH	2014-09-30	608
YCH	2014-10-01	662
YCH	2014-10-02	720
YCH	2014-10-03	732
YCH	2014-10-04	662
YCH	2014-10-05	748
YCH	2014-10-06	798
YCH	2014-10-07	628
YCH	2014-10-08	646
YCH	2014-10-09	616
YCH	2014-10-10	674
YCH	2014-10-11	682
YCH	2014-10-12	694
YCH	2014-10-13	736
YCH	2014-10-14	720
YCH	2014-10-15	692
YCH	2014-10-16	674
YCH	2014-10-17	610
YCH	2014-10-18	604
YCH	2014-10-19	702
YCH	2014-10-20	758
YCH	2014-10-21	620
YCH	2014-10-22	654
YCH	2014-10-23	600
YCH	2014-10-24	636
YCH	2014-10-25	668
YCH	2014-10-26	692
YCH	2014-10-27	730
YCH	2014-10-28	708
YCH	2014-10-29	680
YCH	2014-10-30	634
YCH	2014-10-31	684
YCH	2014-11-01	656
YCH	2014-11-02	696
YCH	2014-11-03	690
YCH	2014-11-04	658
YCH	2014-11-05	690
YCH	2014-11-06	656
YCH	2014-11-07	628
YCH	2014-11-08	656
YCH	2014-11-09	672
YCH	2014-11-10	722
YCH	2014-11-11	696
YCH	2014-11-12	704
YCH	2014-11-13	620
YCH	2014-11-14	638
YCH	2014-11-15	720
YCH	2014-11-16	710
YCH	2014-11-17	748
YCH	2014-11-18	658
YCH	2014-11-19	660
YCH	2014-11-20	660
YCH	2014-11-21	700
YCH	2014-11-22	680
YCH	2014-11-23	764
YCH	2014-11-24	832
YCH	2014-11-25	796
YCH	2014-11-26	738
YCH	2014-11-27	700
YCH	2014-11-28	698
YCH	2014-11-29	670
YCH	2014-11-30	752
YCH	2014-12-01	698
YCH	2014-12-02	626
YCH	2014-12-03	662
YCH	2014-12-04	596
YCH	2014-12-05	576
YCH	2014-12-06	620
YCH	2014-12-07	654
YCH	2014-12-08	734
YCH	2014-12-09	684
YCH	2014-12-10	702
YCH	2014-12-11	610
YCH	2014-12-12	642
YCH	2014-12-13	654
YCH	2014-12-14	698
YCH	2014-12-15	788
YCH	2014-12-16	682
YCH	2014-12-17	670
YCH	2014-12-18	600
YCH	2014-12-19	548
YCH	2014-12-20	718
YCH	2014-12-21	716
YCH	2014-12-22	666
YCH	2014-12-23	676
YCH	2014-12-24	718
YCH	2014-12-25	696
YCH	2014-12-26	720
YCH	2014-12-27	740
YCH	2014-12-28	638
YCH	2014-12-29	696
YCH	2014-12-30	640
YCH	2014-12-31	632
YCH	2015-01-01	728
YCH	2015-01-02	730
YCH	2015-01-03	752
YCH	2015-01-04	830
YCH	2015-01-05	856
YCH	2015-01-06	766
YCH	2015-01-07	804
YCH	2015-01-08	1050
